tranche_superficie;"Tranche de superficie (strates utilisées pour le calcul des coefficients de pondération)";"01 - < 0.15";"02 - [ 0.15 ; 0.3 [";"03 - [ 0.3 ; 0.5 [";"04 - [ 0.5 ;  1 [";"05 - [ 1 ;  2 [";"06 - [ 2 ;  3 [";"07 - [ 3 ;  5 [";"08 - [ 5 ;  10 [";"09 - >=10";"12 - Regroupement des tranches 1 et 2";"13 - Regroupement des tranches 1, 2 et 3";"14 - Regroupement des tranches 1, 2, 3 et 4";"15 - Regroupement des tranches 1, 2, 3, 4 et 5";"16 - Regroupement des tranches 1, 2, 3, 4, 5 et 6";"18 - Regroupement des tranches 1, 2, 3, 4, 5, 6, 7 et 8";"19 - Regroupement des tranches 1, 2, 3, 4, 5, 6, 7, 8 et 9";"23 - Regroupement des tranches 2 et 3";"25 - Regroupement des tranches 2, 3, 4 et 5";"34 - Regroupement des tranches 3 et 4";"35 - Regroupement des tranches 3, 4 et 5";"36 - Regroupement des tranches 3, 4, 5 et 6";"39 - Regroupement des tranches 3, 4, 5, 6, 7, 8 et 9";"45 - Regroupement des tranches 4 et 5";"46 - Regroupement des tranches 4, 5 et 6";"47 - Regroupement des tranches 4, 5, 6 et 7";"49 - Regroupement des tranches 4, 5, 6, 7, 8 et 9";"56 - Regroupement des tranches 5 et 6";"57 - Regroupement des tranches 5, 6 et 7";"59 - Regroupement des tranches 5, 6, 7, 8 et 9";"67 - Regroupement des tranches 6 et 7";"69 - Regroupement des tranches 6, 7, 8 et 9";"78 - Regroupement des tranches 7 et 8";"79 - Regroupement des tranches 7, 8 et 9";"89 - Regroupement des tranches 8 et 9"
COEF1;"Coefficient de pondération au niveau de la parcelle";
COEF2;"Coefficient de pondération au niveau de la parcelle = COEF1*SUPP";
SAU;"Superficie agricole utilisée de l’exploitation";
FAMTOT;"Prairies : Superficie totale en prairies de l’exploitation (temporaires, permanentes, artificielles)";
SUPESP;"Superficie de l’espèce enquêtée sur l’exploitation";
SUPFOU;"Superficie en autres cultures fourragères (maïs, betterave, sorgho, avoine, …)";
ANALYEXP;"Nombre d'années depuis 2006 inclus où une analyse de terre de l'exploitation a été effectuée";
ANALYP;"Existence d'une analyse de terre sur la parcelle";"1 - Oui";"0 - Non"
BILLONS;"Existence d'une culture en billons ou en planches";"1 - Oui";"0 - Non"
ENTRERANG;"Écartement entre les rangs (en cm)";
RANGPERP;"Si la parcelle est en pente, les rangs sont-ils perpendiculaires à la pente ?";"2 - Pas de pente";"1 - Oui";"0 - Non"
ALTITUDE;"Altitude de la parcelle (en mètres)";
CAHIERBIO;"Existence d'un cahier des charges en agriculture biologique";"1 - Oui";"0 - Non"
EAEFERTI;"Existence d'un engagement agro-environnemental rémunéré (MAE) pour la fertilisation";"1 - Oui";"0 - Non"
EAEPHYTO;"Existence d'un engagement agro-environnemental rémunéré (MAE) pour les interventions phytosanitaires";"1 - Oui";"0 - Non"
EAECOUVERT;"Existence d'un engagement agro-environnemental rémunéré (MAE) pour la couverture des sols en hiver";"1 - Oui";"0 - Non"
EAEDIVERSIF;"Existence d'un engagement agro-environnemental rémunéré (MAE) pour la diversification de l’assolement";"1 - Oui";"0 - Non"
EAEAUTRE;"Existence d'un engagement agro-environnemental rémunéré (MAE) pour un autre engagement agro-environnemental";"1 - Oui";"0 - Non"
CAHIERPHAE;"Existence d'un cahier des charges de la prime à l’herbe agro-environnementale (PHAE)";"1 - Oui";"0 - Non"
CAHIEREXP;"Existence d'un cahier des charges qui encadre les modalités de fauche ou de pâturage";"1 - Oui";"0 - Non"
EDESHERB;"Existence d'un engagement pour le désherbage";"1 - Oui";"0 - Non"
DRAINP;"Existence d'un drainage de la parcelle";"1 - Oui";"0 - Non"
EAU;"Existence d'un cours d’eau sur la parcelle ou adjacent à la parcelle";"1 - Oui";"0 - Non"
BANDEHERB;"Existence sur la parcelle  d'une bande enherbée le long d’un cours d’eau";"1 - Oui";"0 - Non"
TYPESOL;"Type de sol de la parcelle";
MOISPLAN;"Mois de plantation de la canne à sucre présente sur la parcelle";
ANPLAN;"Année de plantation de la canne à sucre présente sur la parcelle";
PREMAN;"Première année de mise en place d’une culture de canne à sucre sur la parcelle";
TYPCAN;"Type de canne à sucre sur la parcelle";"1 - Canne issue d'une repousse de canne coupée en 2010";"2 - Plantation de canne réalisée uniquement pour prélever des boutures";"3 - Canne nouvellement plantée en 2009 ou 2010 et coupée en 2011";"4 - Canne nouvellement plantée en 2009 ou 2010 et pas encore coupée"
ANSEMPR;"Année de semis de la prairie";
MOISSEM;"Mois d’implantation de la prairie (si semis de la prairie en 2010 ou 2011)";
LEGUM;"Niveau de présence de légumineuses dans cette prairie à l’été 2011";"1 - Moins de 20%";"2 - Entre 20 et 40%";"3 - 40% et plus"
TYPPERM;"Type de la prairie permanente (implantée avant l’automne 2005)";"1 - Semée depuis 6 à 10 ans (à l'automne 2001 ou après et avant l'automne 2005)";"2 - Semée depuis plus de 10 ans (avant l'automne 2001)";"3 - Naturelle"
TYPRENQ;"Type de la prairie au moment du passage de l’enquêteur";"1 - Graminées pures";"2 - Graminées pures et petites légumineuses pour pâture";"3 - Mélange pour fauche";"4 - Mélange fauche et pâture";"5 - Autres"
SUPTYP;"Superficie totale sur l’exploitation du type de prairie enquêtée";
RIG;"Composition du type de prairie enquêtée : présence de Ray-grass d’Italie";"1 - Oui";"0 - Non"
RGA;"Composition du type de prairie enquêtée : présence de Ray-grass anglais";"1 - Oui";"0 - Non"
RGH;"Composition du type de prairie enquêtée : présence de Ray-grass hybride";"1 - Oui";"0 - Non"
DACTYL;"Composition du type de prairie enquêtée : présence de Dactyle (pelotonné)";"1 - Oui";"0 - Non"
FETUQ;"Composition du type de prairie enquêtée : présence de Fétuque élevée";"1 - Oui";"0 - Non"
AUTGRAM;"Composition du type de prairie enquêtée : présence d'autres graminées de longue durée (fétuque des prés, fléole des prés, pâturin des prés)";"1 - Oui";"0 - Non"
TREFLEB;"Composition du type de prairie enquêtée : présence de Trèfle blanc";"1 - Oui";"0 - Non"
TREFLEH;"Composition du type de prairie enquêtée : présence de Trèfle hybride";"1 - Oui";"0 - Non"
TREFLEV;"Composition du type de prairie enquêtée : présence de Trèfle violet";"1 - Oui";"0 - Non"
LOTIER;"Composition du type de prairie enquêtée : présence de Lotier (corniculé)";"1 - Oui";"0 - Non"
SAINFOIN;"Composition du type de prairie enquêtée : présence de Sainfoin";"1 - Oui";"0 - Non"
MINET;"Composition du type de prairie enquêtée : présence de Minette";"1 - Oui";"0 - Non"
LUZERN;"Composition du type de prairie enquêtée : présence de Luzerne autre que minette";"1 - Oui";"0 - Non"
AUTLEG;"Composition du type de prairie enquêtée : présence d'autre(s) légumineuse(s)";"1 - Oui";"0 - Non"
SEM20102011;"Concerne les prairies temporaires : Semis 2010-2011 (entre août 2010 et juillet 2011 inclus)";
SEM2011;"Concerne les prairies temporaires : Semis 2011 (entre février et juillet 2011 inclus)";
REALREC;"Réalisation de la récolte";"1 - Oui";"0 - Non"
OBJREND;"Hypothèse de rendement en début de campagne";
ENERGIE;"Destination du produit récolté : valorisation énergétique";"0 - Non";"1 - Oui";"2 - Valorisation inconnue"
DESTIN;"Destination du produit récolté";"1 - Production de plants";"2 - Consommation en frais";"3 - Consommation industrie";"4 - Féculerie"
RENDNORME;"Rendement aux normes";
RENDNIV;"Rapport entre rendement de la campagne et rendement moyen de la culture";"1 - Normal";"2 - Faible (20% en dessous)";"3 - Fort (20% au-dessus)"
INTEMP;"Existence d'aléas exceptionnels sur la parcelle";"0 - Non";"1 - Climatiques";"2 - Sanitaires";"3 - Les deux"
RDMESUR;"Mesure du rendement";"1 - Estimé ou mesuré sur l'exploitation";"2 - Mesuré à la parcelle"
PROTEIN;"Existence de la teneur en protéines obtenue";"1 - Oui";"0 - Non"
TENPROT;"Teneur en protéines obtenue";
AERIEN;"Existence de traitements aériens sur la parcelle enquêtée";"1 - Oui";"0 - Non"
THUM;"Rendement de la campagne : Humidité à la récolte";
IMPUR;"Rendement de la campagne : Impuretés";
CONNSUC;"Connaissance de la teneur totale en sucre obtenue";"1 - Oui";"0 - Non"
RICSUC;"Rendement de la campagne : rendement racine";
RICSUC2;"Teneur totale en sucre obtenue";
PRECULTCAN;"Nature de la culture ou jachère qui a précédé l’implantation de la canne à sucre actuelle";"9999 - Sans objet"
PRECULT2010;"Précédent cultural 2010";"1101 - Céréales : Avoine (y compris semences)";"1102 - Céréales : Blé dur (y compris semences)";"1103 - Céréales : Blé tendre (y compris semences)";"2104 - Céréales : Maïs grain et semence";"1105 - Céréales : Orge, escourgeon (y compris semences)";"2106 - Céréales : Riz";"1107 - Céréales : Seigle (y compris semences)";"2108 - Céréales : Sorgho-grain (y compris semences)";"1109 - Céréales : Triticale (y compris semences)";"1110 - Autres céréales (mélanges, sarrasin…)";"2201 - Cultures industrielles : Betterave industrielle";"1202 - Cultures industrielles : Colza";"2203 - Cultures industrielles : Lin oléagineux";"2204 - Cultures industrielles : Tournesol";"2205 - Cultures industrielles : Soja";"1206 - Cultures industrielles : Autres oléagineux (œillette, ricin…)";"2207 - Cultures industrielles : Chanvre";"2208 - Cultures industrielles : Lin textile";"9209 - Cultures industrielles : Autres plantes textiles";"9210 - Cultures industrielles : Houblon";"9211 - Cultures industrielles : Plantes médicinales, à parfum ou condimentaires";"9212 - Cultures industrielles : Semences grainières (légumières, florales…)";"9213 - Cultures industrielles : Tabac (y compris plants)";"9214 - Autres cultures industrielles (chanvre papier, chicorée à café…)";"1301 - Protéagineux, légumes : Fève, féverole, lupin doux ( y compris semences)";"2302 - Protéagineux, légumes : Lentilles, pois chiches, vesces ( y compris semences)";"1303 - Protéagineux, légumes : Pois protéagineux ( y compris semences)";"1304 - Protéagineux, légumes : Autres légumes secs (haricot…) ( y compris semences)";"9305 - Protéagineux, légumes : Légumes frais, fraises et melons";"2401 - Pomme de terre";"2501 - Fourrages : Maïs fourrage et ensilage";"1502 - Fourrages : Plantes sarclées fourragères (chou, betterave….)";"1503 - Fourrages : Autres fourrages annuels (sorgho fourrager…)";"9504 - Prairies artificielles (trèfle, luzerne, sainfoin, minette, lotier…)";"9505 - Prairies temporaires (moins de 6 ans, graminées pures ou avec légumineuses)";"9506 - Prairies permanentes";"9601 - Cultures permanentes, fleurs - Fleurs et plantes ornementales, pépinières";"9602 - Cultures permanentes, fleurs – Vergers";"9603 - Cultures permanentes, fleurs – Vignes";"9701 - Jachères en sol nu";"9702 - Jachères avec couvert végétal spontané";"9703 - Jachères avec couvert végétal semé";"1111 - Autres cultures";"9888 - Ne sait pas";"9999 - Sans objet"
LAB2010;"Existence d'un labour avant mise en place de la culture 2010";"1 - Oui";"0 - Non"
PERIOD2010;"Période de semis 2010";"1 - Automne";"2 - Printemps";"9 - Sans objet"
REND2010;"Rendement 2010";
RDUNI2010;"Unité du rendement 2010";"1 - Q/HA";"2 - T/HA";"9 - Sans objet"
PRECULT2009;"Précédent cultural 2009";"1101 - Céréales : Avoine (y compris semences)";"1102 - Céréales : Blé dur (y compris semences)";"1103 - Céréales : Blé tendre (y compris semences)";"2104 - Céréales : Maïs grain et semence";"1105 - Céréales : Orge, escourgeon (y compris semences)";"2106 - Céréales : Riz";"1107 - Céréales : Seigle (y compris semences)";"2108 - Céréales : Sorgho-grain (y compris semences)";"1109 - Céréales : Triticale (y compris semences)";"1110 - Autres céréales (mélanges, sarrasin…)";"2201 - Cultures industrielles : Betterave industrielle";"1202 - Cultures industrielles : Colza";"2203 - Cultures industrielles : Lin oléagineux";"2204 - Cultures industrielles : Tournesol";"2205 - Cultures industrielles : Soja";"1206 - Cultures industrielles : Autres oléagineux (œillette, ricin…)";"2207 - Cultures industrielles : Chanvre";"2208 - Cultures industrielles : Lin textile";"9209 - Cultures industrielles : Autres plantes textiles";"9210 - Cultures industrielles : Houblon";"9211 - Cultures industrielles : Plantes médicinales, à parfum ou condimentaires";"9212 - Cultures industrielles : Semences grainières (légumières, florales…)";"9213 - Cultures industrielles : Tabac (y compris plants)";"9214 - Autres cultures industrielles (chanvre papier, chicorée à café…)";"1301 - Protéagineux, légumes : Fève, féverole, lupin doux ( y compris semences)";"2302 - Protéagineux, légumes : Lentilles, pois chiches, vesces ( y compris semences)";"1303 - Protéagineux, légumes : Pois protéagineux ( y compris semences)";"1304 - Protéagineux, légumes : Autres légumes secs (haricot…) ( y compris semences)";"9305 - Protéagineux, légumes : Légumes frais, fraises et melons";"2401 - Pomme de terre";"2501 - Fourrages : Maïs fourrage et ensilage";"1502 - Fourrages : Plantes sarclées fourragères (chou, betterave….)";"1503 - Fourrages : Autres fourrages annuels (sorgho fourrager…)";"9504 - Prairies artificielles (trèfle, luzerne, sainfoin, minette, lotier…)";"9505 - Prairies temporaires (moins de 6 ans, graminées pures ou avec légumineuses)";"9506 - Prairies permanentes";"9601 - Cultures permanentes, fleurs - Fleurs et plantes ornementales, pépinières";"9602 - Cultures permanentes, fleurs – Vergers";"9603 - Cultures permanentes, fleurs – Vignes";"9701 - Jachères en sol nu";"9702 - Jachères avec couvert végétal spontané";"9703 - Jachères avec couvert végétal semé";"1111 - Autres cultures";"9888 - Ne sait pas";"9999 - Sans objet"
LAB2009;"Existence d'un labour avant mise en place de la culture 2009";"1 - Oui";"0 - Non"
PERIOD2009;"Période de semis 2009";"1 - Automne";"2 - Printemps";"9 - Sans objet"
REND2009;"Rendement 2009";
RDUNI2009;"Unité du rendement 2009";"1 - Q/HA";"2 - T/HA";"9 - Sans objet"
PRECULT2008;"Précédent cultural 2008";"1101 - Céréales : Avoine (y compris semences)";"1102 - Céréales : Blé dur (y compris semences)";"1103 - Céréales : Blé tendre (y compris semences)";"2104 - Céréales : Maïs grain et semence";"1105 - Céréales : Orge, escourgeon (y compris semences)";"2106 - Céréales : Riz";"1107 - Céréales : Seigle (y compris semences)";"2108 - Céréales : Sorgho-grain (y compris semences)";"1109 - Céréales : Triticale (y compris semences)";"1110 - Autres céréales (mélanges, sarrasin…)";"2201 - Cultures industrielles : Betterave industrielle";"1202 - Cultures industrielles : Colza";"2203 - Cultures industrielles : Lin oléagineux";"2204 - Cultures industrielles : Tournesol";"2205 - Cultures industrielles : Soja";"1206 - Cultures industrielles : Autres oléagineux (œillette, ricin…)";"2207 - Cultures industrielles : Chanvre";"2208 - Cultures industrielles : Lin textile";"9209 - Cultures industrielles : Autres plantes textiles";"9210 - Cultures industrielles : Houblon";"9211 - Cultures industrielles : Plantes médicinales, à parfum ou condimentaires";"9212 - Cultures industrielles : Semences grainières (légumières, florales…)";"9213 - Cultures industrielles : Tabac (y compris plants)";"9214 - Autres cultures industrielles (chanvre papier, chicorée à café…)";"1301 - Protéagineux, légumes : Fève, féverole, lupin doux ( y compris semences)";"2302 - Protéagineux, légumes : Lentilles, pois chiches, vesces ( y compris semences)";"1303 - Protéagineux, légumes : Pois protéagineux ( y compris semences)";"1304 - Protéagineux, légumes : Autres légumes secs (haricot…) ( y compris semences)";"9305 - Protéagineux, légumes : Légumes frais, fraises et melons";"2401 - Pomme de terre";"2501 - Fourrages : Maïs fourrage et ensilage";"1502 - Fourrages : Plantes sarclées fourragères (chou, betterave….)";"1503 - Fourrages : Autres fourrages annuels (sorgho fourrager…)";"9504 - Prairies artificielles (trèfle, luzerne, sainfoin, minette, lotier…)";"9505 - Prairies temporaires (moins de 6 ans, graminées pures ou avec légumineuses)";"9506 - Prairies permanentes";"9601 - Cultures permanentes, fleurs - Fleurs et plantes ornementales, pépinières";"9602 - Cultures permanentes, fleurs – Vergers";"9603 - Cultures permanentes, fleurs – Vignes";"9701 - Jachères en sol nu";"9702 - Jachères avec couvert végétal spontané";"9703 - Jachères avec couvert végétal semé";"1111 - Autres cultures";"9888 - Ne sait pas";"9999 - Sans objet"
LAB2008;"Existence d'un labour avant mise en place de la culture 2008";"1 - Oui";"0 - Non"
PERIOD2008;"Période de semis 2008";"1 - Automne";"2 - Printemps";"9 - Sans objet"
REND2008;"Rendement 2008";
RDUNI2008;"Unité du rendement 2008";"1 - Q/HA";"2 - T/HA";"9 - Sans objet"
PRECULT2007;"Précédent cultural 2007";"1101 - Céréales : Avoine (y compris semences)";"1102 - Céréales : Blé dur (y compris semences)";"1103 - Céréales : Blé tendre (y compris semences)";"2104 - Céréales : Maïs grain et semence";"1105 - Céréales : Orge, escourgeon (y compris semences)";"2106 - Céréales : Riz";"1107 - Céréales : Seigle (y compris semences)";"2108 - Céréales : Sorgho-grain (y compris semences)";"1109 - Céréales : Triticale (y compris semences)";"1110 - Autres céréales (mélanges, sarrasin…)";"2201 - Cultures industrielles : Betterave industrielle";"1202 - Cultures industrielles : Colza";"2203 - Cultures industrielles : Lin oléagineux";"2204 - Cultures industrielles : Tournesol";"2205 - Cultures industrielles : Soja";"1206 - Cultures industrielles : Autres oléagineux (œillette, ricin…)";"2207 - Cultures industrielles : Chanvre";"2208 - Cultures industrielles : Lin textile";"9209 - Cultures industrielles : Autres plantes textiles";"9210 - Cultures industrielles : Houblon";"9211 - Cultures industrielles : Plantes médicinales, à parfum ou condimentaires";"9212 - Cultures industrielles : Semences grainières (légumières, florales…)";"9213 - Cultures industrielles : Tabac (y compris plants)";"9214 - Autres cultures industrielles (chanvre papier, chicorée à café…)";"1301 - Protéagineux, légumes : Fève, féverole, lupin doux ( y compris semences)";"2302 - Protéagineux, légumes : Lentilles, pois chiches, vesces ( y compris semences)";"1303 - Protéagineux, légumes : Pois protéagineux ( y compris semences)";"1304 - Protéagineux, légumes : Autres légumes secs (haricot…) ( y compris semences)";"9305 - Protéagineux, légumes : Légumes frais, fraises et melons";"2401 - Pomme de terre";"2501 - Fourrages : Maïs fourrage et ensilage";"1502 - Fourrages : Plantes sarclées fourragères (chou, betterave….)";"1503 - Fourrages : Autres fourrages annuels (sorgho fourrager…)";"9504 - Prairies artificielles (trèfle, luzerne, sainfoin, minette, lotier…)";"9505 - Prairies temporaires (moins de 6 ans, graminées pures ou avec légumineuses)";"9506 - Prairies permanentes";"9601 - Cultures permanentes, fleurs - Fleurs et plantes ornementales, pépinières";"9602 - Cultures permanentes, fleurs – Vergers";"9603 - Cultures permanentes, fleurs – Vignes";"9701 - Jachères en sol nu";"9702 - Jachères avec couvert végétal spontané";"9703 - Jachères avec couvert végétal semé";"1111 - Autres cultures";"9888 - Ne sait pas";"9999 - Sans objet"
LAB2007;"Existence d'un labour avant mise en place de la culture 2007";"1 - Oui";"0 - Non"
PERIOD2007;"Période de semis 2007";"1 - Automne";"2 - Printemps";"9 - Sans objet"
REND2007;"Rendement 2007";
RDUNI2007;"Unité du rendement 2007";"1 - Q/HA";"2 - T/HA";"9 - Sans objet"
PRECULT2006;"Précédent cultural 2006";"1101 - Céréales : Avoine (y compris semences)";"1102 - Céréales : Blé dur (y compris semences)";"1103 - Céréales : Blé tendre (y compris semences)";"2104 - Céréales : Maïs grain et semence";"1105 - Céréales : Orge, escourgeon (y compris semences)";"2106 - Céréales : Riz";"1107 - Céréales : Seigle (y compris semences)";"2108 - Céréales : Sorgho-grain (y compris semences)";"1109 - Céréales : Triticale (y compris semences)";"1110 - Autres céréales (mélanges, sarrasin…)";"2201 - Cultures industrielles : Betterave industrielle";"1202 - Cultures industrielles : Colza";"2203 - Cultures industrielles : Lin oléagineux";"2204 - Cultures industrielles : Tournesol";"2205 - Cultures industrielles : Soja";"1206 - Cultures industrielles : Autres oléagineux (œillette, ricin…)";"2207 - Cultures industrielles : Chanvre";"2208 - Cultures industrielles : Lin textile";"9209 - Cultures industrielles : Autres plantes textiles";"9210 - Cultures industrielles : Houblon";"9211 - Cultures industrielles : Plantes médicinales, à parfum ou condimentaires";"9212 - Cultures industrielles : Semences grainières (légumières, florales…)";"9213 - Cultures industrielles : Tabac (y compris plants)";"9214 - Autres cultures industrielles (chanvre papier, chicorée à café…)";"1301 - Protéagineux, légumes : Fève, féverole, lupin doux ( y compris semences)";"2302 - Protéagineux, légumes : Lentilles, pois chiches, vesces ( y compris semences)";"1303 - Protéagineux, légumes : Pois protéagineux ( y compris semences)";"1304 - Protéagineux, légumes : Autres légumes secs (haricot…) ( y compris semences)";"9305 - Protéagineux, légumes : Légumes frais, fraises et melons";"2401 - Pomme de terre";"2501 - Fourrages : Maïs fourrage et ensilage";"1502 - Fourrages : Plantes sarclées fourragères (chou, betterave….)";"1503 - Fourrages : Autres fourrages annuels (sorgho fourrager…)";"9504 - Prairies artificielles (trèfle, luzerne, sainfoin, minette, lotier…)";"9505 - Prairies temporaires (moins de 6 ans, graminées pures ou avec légumineuses)";"9506 - Prairies permanentes";"9601 - Cultures permanentes, fleurs - Fleurs et plantes ornementales, pépinières";"9602 - Cultures permanentes, fleurs – Vergers";"9603 - Cultures permanentes, fleurs – Vignes";"9701 - Jachères en sol nu";"9702 - Jachères avec couvert végétal spontané";"9703 - Jachères avec couvert végétal semé";"1111 - Autres cultures";"9888 - Ne sait pas";"9999 - Sans objet"
LAB2006;"Existence d'un labour avant mise en place de la culture 2006";"1 - Oui";"0 - Non"
PERIOD2006;"Période de semis 2006";"1 - Automne";"2 - Printemps";"9 - Sans objet"
REND2006;"Rendement 2006";
RDUNI2006;"Unité du rendement 2006";"1 - Q/HA";"2 - T/HA";"9 - Sans objet"
DPRECUL;"Date de récolte du précédent 2010";
RESIDUS;"Traitement des résidus du précédent cultural";"1 - Laissés sur place et broyés";"2 - Laissés sur place non broyés";"3 - Laissés sur place, broyés et enfouis superficiellement (moins de 15 cm)";"4 - Laissés sur place, non broyés et enfouis superficiellement (moins de 15 cm)"
REPOUSPREC;"Repousse du précédent cultural ayant couvert le sol : présence";"1 - Oui";"0 - Non"
DDESREPOUS;"Date de destruction des repousses du précédent";
REPOUSDESMEC;"Mode de destruction mécanique : présence";"1 - Oui";"0 - Non"
REPOUSDESCHI;"Mode de destruction chimique : présence";"1 - Oui";"0 - Non"
REPOUSDESAUT;"Mode de destruction autres (gel, …) : présence";"1 - Oui";"0 - Non"
INTERV;"Cannes à sucre laissées sur place, présence d'une intervention";"1 - Oui";"0 - Non"
LABCAN;"Existence d'un labour avant mise en place de la culture de cannes à sucre";"1 - Oui";"0 - Non"
ENGVERT;"Présence d'une culture intermédiaire qui a été détruite";"1 - Oui";"0 - Non"
DEROBE;"Présence d'une culture dérobée qui a été récoltée ou pâturée";"1 - Oui";"0 - Non"
DSEMENGVERT;"Culture intermédiaire détruite : date de semis";
ESPENGVERT;"Culture intermédiaire détruite";"01 - Céréales : Avoine";"02 - Céréales : Orge";"03 - Céréales : Seigle";"04 - Céréales : Triticale";"05 - Céréales : Sarrasin";"06 - Autres céréales, N.C.A.";"07 - Mélange de céréales";"08 - Tournesol";"09 - Crucifères : Colza";"10 - Crucifères : Navette";"11 - Crucifères : Radis fourrager";"12 - Crucifères : Moutarde";"13 - Autres crucifères pures";"14 - Mélange de crucifères";"15 - Phacélie";"16 - Légumineuses : Trèfle";"17 - Légumineuses : Trèfle d'Alexandrie";"18 - Autres légumineuses pures";"19 - Mélange de légumineuses";"20 - Graminées : Ray-grass";"21 - Graminées : Moha";"22 - Autres graminées pures";"23 - Mélange de graminées";"24 - Mélange de graminées et légumineuses";"25 - Mélange de graminées et de crucifères";"26 - Mélange de phacélie et graminées";"27 - Mélange de phacélie et légumineuses";"28 - Mélange de phacélie et crucifères";"29 - Mélange de légumineuses et crucifères"
ENGVSSCV;"Culture intermédiaire détruite, existence d'une implantation sous couvert de la culture principale";"1 - Oui";"0 - Non"
DDESENGVERT;"Culture intermédiaire détruite : date de destruction";
ENGVDESMEC;"Culture intermédiaire détruite, existence d'un mode de destruction mécanique";"1 - Oui";"0 - Non"
ENGVDESCHI;"Culture intermédiaire détruite, existence d'un mode de destruction chimique";"1 - Oui";"0 - Non"
ENGVDESAUT;"Culture intermédiaire détruite, existence d'un mode de destruction autres (gel, …)";"1 - Oui";"0 - Non"
DSEMDEROB;"Culture dérobée récoltée ou pâturée : date de semis";
ESPDEROB;"Culture dérobée récoltée ou pâturée";"01 - Céréales : Avoine";"02 - Céréales : Orge";"03 - Céréales : Seigle";"04 - Céréales : Triticale";"05 - Céréales : Sarrasin";"06 - Autres céréales, N.C.A.";"07 - Mélange de céréales";"08 - Tournesol";"09 - Crucifères : Colza";"10 - Crucifères : Navette";"11 - Crucifères : Radis fourrager";"12 - Crucifères : Moutarde";"13 - Autres crucifères pures";"14 - Mélange de crucifères";"15 - Phacélie";"16 - Légumineuses : Trèfle";"17 - Légumineuses : Trèfle d'Alexandrie";"18 - Autres légumineuses pures";"19 - Mélange de légumineuses";"20 - Graminées : Ray-grass";"21 - Graminées : Moha";"22 - Autres graminées pures";"23 - Mélange de graminées";"24 - Mélange de graminées et légumineuses";"25 - Mélange de graminées et de crucifères";"26 - Mélange de phacélie et graminées";"27 - Mélange de phacélie et légumineuses";"28 - Mélange de phacélie et crucifères";"29 - Mélange de légumineuses et crucifères"
DEROBSSCV;"Culture dérobée récoltée ou pâturée, existence d'une implantation sous couvert de la culture principale";"1 - Oui";"0 - Non"
DEXDEROB;"Culture dérobée récoltée ou pâturée : date de récolte ou de pâture";
MODEXDEROB;"Culture dérobée récoltée ou pâturée : mode d'exploitation";"1 - Récolte"
DEROBTOMAT;"Existence d'une culture dérobée en tomates";"1 - Oui";"0 - Non"
DEROBMAIS;"Existence d'une culture dérobée en Maïs";"1 - Oui";"0 - Non"
DEROBMELON;"Existence d'une culture dérobée en Melon - Pastèque";"1 - Oui";"0 - Non"
DEROBHARIC;"Existence d'une culture dérobée en Haricot";"1 - Oui";"0 - Non"
DEROBAUT;"Existence d'une culture dérobée en Autres";"1 - Oui";"0 - Non"
DATTOMAT;"Date implantation Tomates";
DATMAIS;"Date implantation Maïs";
DATMELON;"Date implantation Melon - Pastèque";
DATHARIC;"Date implantation Haricot";
DATAUT;"Date implantation Autres";
SUPTOMAT;"Superficie développée Tomates";
SUPMAIS;"Superficie développée Maïs";
SUPMELON;"Superficie développée Melon - Pastèque";
SUPHARIC;"Superficie développée Haricot";
SUPAUT;"Superficie développée Autres";
SEMPROV;"Origine de la semence de la culture principale";"1 - Semence certifiée (étiquette bleue du SOC) ou G4 (étiquette blanche)";"2 - Semence de ferme produite sur l'exploitation";"3 - Semence de ferme produite par un autre agriculteur";"4 - Mélange dans le semoir de semences certifiées et de semences de ferme"
SEMTRI;"Mode de tri de la semence de la culture principale";"0 - Aucun tri";"1 - Tri par l'agriculteur";"2 - Tri par une entreprise ou CUMA (trieur ambulant ou en poste fixe)"
TRAITSEM;"Existence d'une semence (certifiée ou de ferme) traitée";"1 - Oui";"0 - Non"
CONTRAIT;"Semence (certifiée ou de ferme) traitée, connaissance des traitements";"1 - Oui";"0 - Non"
TRAITSEMINS;"Semence (certifiée ou de ferme) : existence de traitement Insecticides (hors anti-pucerons)";"1 - Oui";"0 - Non"
TRAITSEMFON;"Semence (certifiée ou de ferme) : existence de traitement Fongicides";"1 - Oui";"0 - Non"
TRAITSEMOIS;"Semence (certifiée ou de ferme) : existence de traitement Anti-oiseaux";"1 - Oui";"0 - Non"
TRAITSEMAUT;"Semence (certifiée ou de ferme) : existence de traitement Autres répulsifs";"1 - Oui";"0 - Non"
TRAITSEMPUC;"Semence (certifiée ou de ferme) : existence de traitement Anti-pucerons";"1 - Oui";"0 - Non"
TRAITSEMLIM;"Semence (certifiée ou de ferme) : existence de traitement Anti-limaces";"1 - Oui";"0 - Non"
NBVARIET;"Nombre de variétés semées sur la parcelle (en mélange dans le semoir)";
VARIET;"Variété principale semée";
VARIET2;"Variété secondaire semée en cas de plusieurs variétés (mélange)";
VARIETDEP;"Code pour les variétés spécifiques à la Réunion et à la Guadeloupe";
LIBVARIET;"Libellé de la variable principale semée";
LIBVARIET2;"Libellé de la variable secondaire semée";
